84.5, -36.4922, -1.71521
84.6, -36.5772, -1.6794
84.7, -36.6602, -1.63553
84.8, -36.7408, -1.58362
84.9, -36.8185, -1.52384
85, -36.8931, -1.45659
85.1, -36.9642, -1.38246
85.2, -37.0314, -1.30223
85.3, -37.0944, -1.21685
85.4, -37.1531, -1.12742
85.5, -37.2072, -1.03514
85.6, -37.2566, -0.941314
85.7, -37.3013, -0.847276
85.8, -37.3413, -0.754392
85.9, -37.3767, -0.66401
86, -37.4077, -0.577436
86.1, -37.4345, -0.495909
86.2, -37.4573, -0.420579
86.3, -37.4765, -0.352487
86.4, -37.4926, -0.292547
86.5, -37.5058, -0.241542
86.6, -37.5167, -0.200105
86.7, -37.5258, -0.168719
86.8, -37.5336, -0.14771
86.9, -37.5406, -0.137248
87, -37.5473, -0.137345
87.1, -37.5543, -0.147857
87.2, -37.5621, -0.168491
87.3, -37.5712, -0.198808
87.4, -37.582, -0.238234
87.5, -37.595, -0.286065
87.6, -37.6106, -0.341477
87.7, -37.6291, -0.403542
87.8, -37.6509, -0.471235
87.9, -37.6762, -0.54345
88, -37.7053, -0.619019
88.1, -37.7382, -0.696723
88.2, -37.7749, -0.775315
88.3, -37.8157, -0.853539
88.4, -37.8603, -0.930152
88.5, -37.9087, -1.00394
88.6, -37.9607, -1.07376
88.7, -38.0161, -1.13854
